yr,ssp3,ssp1,,,,
1924.292,304.59,304.59,,,,
1924.375,304.62,304.62,,,,
1924.458,304.65,304.65,,,,
1924.542,304.67,304.67,,,,
1924.625,304.7,304.7,,,,
1924.708,304.73,304.73,,,,
1924.792,304.76,304.76,,,,
1924.875,304.79,304.79,,,,
1924.958,304.82,304.82,,,,
1925.042,304.85,304.85,,,,
1925.125,304.88,304.88,,,,
1925.208,304.91,304.91,,,,
1925.292,304.93,304.93,,,,
1925.375,304.96,304.96,,,,
1925.458,304.99,304.99,,,,
1925.542,305.02,305.02,,,,
1925.625,305.05,305.05,,,,
1925.708,305.08,305.08,,,,
1925.792,305.11,305.11,,,,
1925.875,305.14,305.14,,,,
1925.958,305.17,305.17,,,,
1926.042,305.2,305.2,,,,
1926.125,305.23,305.23,,,,
1926.208,305.26,305.26,,,,
1926.292,305.29,305.29,,,,
1926.375,305.32,305.32,,,,
1926.458,305.35,305.35,,,,
1926.542,305.38,305.38,,,,
1926.625,305.41,305.41,,,,
1926.708,305.44,305.44,,,,
1926.792,305.47,305.47,,,,
1926.875,305.5,305.5,,,,
1926.958,305.53,305.53,,,,
1927.042,305.56,305.56,,,,
1927.125,305.59,305.59,,,,
1927.208,305.62,305.62,,,,
1927.292,305.65,305.65,,,,
1927.375,305.68,305.68,,,,
1927.458,305.71,305.71,,,,
1927.542,305.74,305.74,,,,
1927.625,305.77,305.77,,,,
1927.708,305.8,305.8,,,,
1927.792,305.83,305.83,,,,
1927.875,305.86,305.86,,,,
1927.958,305.89,305.89,,,,
1928.042,305.92,305.92,,,,
1928.125,305.96,305.96,,,,
1928.208,305.99,305.99,,,,
1928.292,306.02,306.02,,,,
1928.375,306.05,306.05,,,,
1928.458,306.08,306.08,,,,
1928.542,306.11,306.11,,,,
1928.625,306.14,306.14,,,,
1928.708,306.17,306.17,,,,
1928.792,306.2,306.2,,,,
1928.875,306.24,306.24,,,,
1928.958,306.27,306.27,,,,
1929.042,306.3,306.3,,,,
1929.125,306.33,306.33,,,,
1929.208,306.36,306.36,,,,
1929.292,306.39,306.39,,,,
1929.375,306.42,306.42,,,,
1929.458,306.45,306.45,,,,
1929.542,306.48,306.48,,,,
1929.625,306.51,306.51,,,,
1929.708,306.55,306.55,,,,
1929.792,306.58,306.58,,,,
1929.875,306.61,306.61,,,,
1929.958,306.64,306.64,,,,
1930.042,306.67,306.67,,,,
1930.125,306.7,306.7,,,,
1930.208,306.73,306.73,,,,
1930.292,306.76,306.76,,,,
1930.375,306.79,306.79,,,,
1930.458,306.83,306.83,,,,
1930.542,306.86,306.86,,,,
1930.625,306.89,306.89,,,,
1930.708,306.92,306.92,,,,
1930.792,306.95,306.95,,,,
1930.875,306.98,306.98,,,,
1930.958,307.01,307.01,,,,
1931.042,307.04,307.04,,,,
1931.125,307.07,307.07,,,,
1931.208,307.1,307.1,,,,
1931.292,307.14,307.14,,,,
1931.375,307.17,307.17,,,,
1931.458,307.2,307.2,,,,
1931.542,307.23,307.23,,,,
1931.625,307.26,307.26,,,,
1931.708,307.29,307.29,,,,
1931.792,307.32,307.32,,,,
1931.875,307.35,307.35,,,,
1931.958,307.38,307.38,,,,
1932.042,307.41,307.41,,,,
1932.125,307.45,307.45,,,,
1932.208,307.48,307.48,,,,
1932.292,307.51,307.51,,,,
1932.375,307.54,307.54,,,,
1932.458,307.57,307.57,,,,
1932.542,307.6,307.6,,,,
1932.625,307.63,307.63,,,,
1932.708,307.66,307.66,,,,
1932.792,307.69,307.69,,,,
1932.875,307.72,307.72,,,,
1932.958,307.75,307.75,,,,
1933.042,307.79,307.79,,,,
1933.125,307.82,307.82,,,,
1933.208,307.85,307.85,,,,
1933.292,307.88,307.88,,,,
1933.375,307.91,307.91,,,,
1933.458,307.94,307.94,,,,
1933.542,307.97,307.97,,,,
1933.625,308,308,,,,
1933.708,308.03,308.03,,,,
1933.792,308.06,308.06,,,,
1933.875,308.09,308.09,,,,
1933.958,308.12,308.12,,,,
1934.042,308.15,308.15,,,,
1934.125,308.18,308.18,,,,
1934.208,308.22,308.22,,,,
1934.292,308.25,308.25,,,,
1934.375,308.28,308.28,,,,
1934.458,308.31,308.31,,,,
1934.542,308.34,308.34,,,,
1934.625,308.37,308.37,,,,
1934.708,308.4,308.4,,,,
1934.792,308.43,308.43,,,,
1934.875,308.46,308.46,,,,
1934.958,308.49,308.49,,,,
1935.042,308.52,308.52,,,,
1935.125,308.55,308.55,,,,
1935.208,308.58,308.58,,,,
1935.292,308.61,308.61,,,,
1935.375,308.64,308.64,,,,
1935.458,308.67,308.67,,,,
1935.542,308.7,308.7,,,,
1935.625,308.73,308.73,,,,
1935.708,308.76,308.76,,,,
1935.792,308.79,308.79,,,,
1935.875,308.82,308.82,,,,
1935.958,308.85,308.85,,,,
1936.042,308.88,308.88,,,,
1936.125,308.9,308.9,,,,
1936.208,308.93,308.93,,,,
1936.292,308.96,308.96,,,,
1936.375,308.99,308.99,,,,
1936.458,309.02,309.02,,,,
1936.542,309.05,309.05,,,,
1936.625,309.08,309.08,,,,
1936.708,309.11,309.11,,,,
1936.792,309.14,309.14,,,,
1936.875,309.17,309.17,,,,
1936.958,309.19,309.19,,,,
1937.042,309.22,309.22,,,,
1937.125,309.25,309.25,,,,
1937.208,309.28,309.28,,,,
1937.292,309.31,309.31,,,,
1937.375,309.34,309.34,,,,
1937.458,309.36,309.36,,,,
1937.542,309.39,309.39,,,,
1937.625,309.42,309.42,,,,
1937.708,309.45,309.45,,,,
1937.792,309.48,309.48,,,,
1937.875,309.5,309.5,,,,
1937.958,309.53,309.53,,,,
1938.042,309.56,309.56,,,,
1938.125,309.59,309.59,,,,
1938.208,309.61,309.61,,,,
1938.292,309.64,309.64,,,,
1938.375,309.66,309.66,,,,
1938.458,309.69,309.69,,,,
1938.542,309.72,309.72,,,,
1938.625,309.74,309.74,,,,
1938.708,309.77,309.77,,,,
1938.792,309.8,309.8,,,,
1938.875,309.82,309.82,,,,
1938.958,309.85,309.85,,,,
1939.042,309.87,309.87,,,,
1939.125,309.9,309.9,,,,
1939.208,309.92,309.92,,,,
1939.292,309.95,309.95,,,,
1939.375,309.97,309.97,,,,
1939.458,309.99,309.99,,,,
1939.542,310.02,310.02,,,,
1939.625,310.04,310.04,,,,
1939.708,310.06,310.06,,,,
1939.792,310.09,310.09,,,,
1939.875,310.11,310.11,,,,
1939.958,310.14,310.14,,,,
1940.042,310.16,310.16,,,,
1940.125,310.18,310.18,,,,
1940.208,310.2,310.2,,,,
1940.292,310.22,310.22,,,,
1940.375,310.24,310.24,,,,
1940.458,310.26,310.26,,,,
1940.542,310.28,310.28,,,,
1940.625,310.3,310.3,,,,
1940.708,310.32,310.32,,,,
1940.792,310.34,310.34,,,,
1940.875,310.36,310.36,,,,
1940.958,310.38,310.38,,,,
1941.042,310.4,310.4,,,,
1941.125,310.42,310.42,,,,
1941.208,310.44,310.44,,,,
1941.292,310.45,310.45,,,,
1941.375,310.47,310.47,,,,
1941.458,310.49,310.49,,,,
1941.542,310.5,310.5,,,,
1941.625,310.52,310.52,,,,
1941.708,310.54,310.54,,,,
1941.792,310.55,310.55,,,,
1941.875,310.57,310.57,,,,
1941.958,310.59,310.59,,,,
1942.042,310.6,310.6,,,,
1942.125,310.62,310.62,,,,
1942.208,310.63,310.63,,,,
1942.292,310.64,310.64,,,,
1942.375,310.66,310.66,,,,
1942.458,310.67,310.67,,,,
1942.542,310.68,310.68,,,,
1942.625,310.7,310.7,,,,
1942.708,310.71,310.71,,,,
1942.792,310.72,310.72,,,,
1942.875,310.73,310.73,,,,
1942.958,310.75,310.75,,,,
1943.042,310.76,310.76,,,,
1943.125,310.77,310.77,,,,
1943.208,310.78,310.78,,,,
1943.292,310.79,310.79,,,,
1943.375,310.8,310.8,,,,
1943.458,310.81,310.81,,,,
1943.542,310.82,310.82,,,,
1943.625,310.83,310.83,,,,
1943.708,310.84,310.84,,,,
1943.792,310.85,310.85,,,,
1943.875,310.86,310.86,,,,
1943.958,310.87,310.87,,,,
1944.042,310.88,310.88,,,,
1944.125,310.89,310.89,,,,
1944.208,310.9,310.9,,,,
1944.292,310.91,310.91,,,,
1944.375,310.91,310.91,,,,
1944.458,310.92,310.92,,,,
1944.542,310.93,310.93,,,,
1944.625,310.94,310.94,,,,
1944.708,310.95,310.95,,,,
1944.792,310.96,310.96,,,,
1944.875,310.97,310.97,,,,
1944.958,310.97,310.97,,,,
1945.042,310.98,310.98,,,,
1945.125,310.99,310.99,,,,
1945.208,311,311,,,,
1945.292,311.01,311.01,,,,
1945.375,311.01,311.01,,,,
1945.458,311.02,311.02,,,,
1945.542,311.03,311.03,,,,
1945.625,311.04,311.04,,,,
1945.708,311.05,311.05,,,,
1945.792,311.05,311.05,,,,
1945.875,311.06,311.06,,,,
1945.958,311.07,311.07,,,,
1946.042,311.08,311.08,,,,
1946.125,311.09,311.09,,,,
1946.208,311.09,311.09,,,,
1946.292,311.1,311.1,,,,
1946.375,311.11,311.11,,,,
1946.458,311.12,311.12,,,,
1946.542,311.13,311.13,,,,
1946.625,311.14,311.14,,,,
1946.708,311.15,311.15,,,,
1946.792,311.15,311.15,,,,
1946.875,311.16,311.16,,,,
1946.958,311.17,311.17,,,,
1947.042,311.18,311.18,,,,
1947.125,311.19,311.19,,,,
1947.208,311.2,311.2,,,,
1947.292,311.21,311.21,,,,
1947.375,311.22,311.22,,,,
1947.458,311.23,311.23,,,,
1947.542,311.24,311.24,,,,
1947.625,311.25,311.25,,,,
1947.708,311.26,311.26,,,,
1947.792,311.27,311.27,,,,
1947.875,311.28,311.28,,,,
1947.958,311.29,311.29,,,,
1948.042,311.3,311.3,,,,
1948.125,311.31,311.31,,,,
1948.208,311.32,311.32,,,,
1948.292,311.33,311.33,,,,
1948.375,311.35,311.35,,,,
1948.458,311.36,311.36,,,,
1948.542,311.37,311.37,,,,
1948.625,311.38,311.38,,,,
1948.708,311.39,311.39,,,,
1948.792,311.41,311.41,,,,
1948.875,311.42,311.42,,,,
1948.958,311.43,311.43,,,,
1949.042,311.44,311.44,,,,
1949.125,311.46,311.46,,,,
1949.208,311.47,311.47,,,,
1949.292,311.49,311.49,,,,
1949.375,311.5,311.5,,,,
1949.458,311.51,311.51,,,,
1949.542,311.53,311.53,,,,
1949.625,311.54,311.54,,,,
1949.708,311.56,311.56,,,,
1949.792,311.57,311.57,,,,
1949.875,311.59,311.59,,,,
1949.958,311.6,311.6,,,,
1950.042,311.62,311.62,,,,
1950.125,311.63,311.63,,,,
1950.208,311.65,311.65,,,,
1950.292,311.66,311.66,,,,
1950.375,311.68,311.68,,,,
1950.458,311.7,311.7,,,,
1950.542,311.71,311.71,,,,
1950.625,311.73,311.73,,,,
1950.708,311.75,311.75,,,,
1950.792,311.76,311.76,,,,
1950.875,311.78,311.78,,,,
1950.958,311.8,311.8,,,,
1951.042,311.81,311.81,,,,
1951.125,311.83,311.83,,,,
1951.208,311.85,311.85,,,,
1951.292,311.87,311.87,,,,
1951.375,311.89,311.89,,,,
1951.458,311.91,311.91,,,,
1951.542,311.93,311.93,,,,
1951.625,311.95,311.95,,,,
1951.708,311.96,311.96,,,,
1951.792,311.98,311.98,,,,
1951.875,312,312,,,,
1951.958,312.02,312.02,,,,
1952.042,312.04,312.04,,,,
1952.125,312.06,312.06,,,,
1952.208,312.08,312.08,,,,
1952.292,312.11,312.11,,,,
1952.375,312.13,312.13,,,,
1952.458,312.15,312.15,,,,
1952.542,312.17,312.17,,,,
1952.625,312.19,312.19,,,,
1952.708,312.21,312.21,,,,
1952.792,312.23,312.23,,,,
1952.875,312.26,312.26,,,,
1952.958,312.28,312.28,,,,
1953.042,312.3,312.3,,,,
1953.125,312.33,312.33,,,,
1953.208,312.35,312.35,,,,
1953.292,312.37,312.37,,,,
1953.375,312.4,312.4,,,,
1953.458,312.42,312.42,,,,
1953.542,312.45,312.45,,,,
1953.625,312.47,312.47,,,,
1953.708,312.5,312.5,,,,
1953.792,312.52,312.52,,,,
1953.875,312.55,312.55,,,,
1953.958,312.57,312.57,,,,
1954.042,312.6,312.6,,,,
1954.125,312.62,312.62,,,,
1954.208,312.65,312.65,,,,
1954.292,312.68,312.68,,,,
1954.375,312.71,312.71,,,,
1954.458,312.73,312.73,,,,
1954.542,312.76,312.76,,,,
1954.625,312.79,312.79,,,,
1954.708,312.82,312.82,,,,
1954.792,312.84,312.84,,,,
1954.875,312.87,312.87,,,,
1954.958,312.9,312.9,,,,
1955.042,312.93,312.93,,,,
1955.125,312.96,312.96,,,,
1955.208,312.99,312.99,,,,
1955.292,313.02,313.02,,,,
1955.375,313.05,313.05,,,,
1955.458,313.08,313.08,,,,
1955.542,313.11,313.11,,,,
1955.625,313.14,313.14,,,,
1955.708,313.17,313.17,,,,
1955.792,313.2,313.2,,,,
1955.875,313.23,313.23,,,,
1955.958,313.26,313.26,,,,
1956.042,313.29,313.29,,,,
1956.125,313.33,313.33,,,,
1956.208,313.36,313.36,,,,
1956.292,313.4,313.4,,,,
1956.375,313.43,313.43,,,,
1956.458,313.47,313.47,,,,
1956.542,313.5,313.5,,,,
1956.625,313.53,313.53,,,,
1956.708,313.57,313.57,,,,
1956.792,313.6,313.6,,,,
1956.875,313.64,313.64,,,,
1956.958,313.67,313.67,,,,
1957.042,313.71,313.71,,,,
1957.125,313.75,313.75,,,,
1957.208,313.79,313.79,,,,
1957.292,313.83,313.83,,,,
1957.375,313.87,313.87,,,,
1957.458,313.91,313.91,,,,
1957.542,313.95,313.95,,,,
1957.625,313.99,313.99,,,,
1957.708,314.03,314.03,,,,
1957.792,314.07,314.07,,,,
1957.875,314.11,314.11,,,,
1957.958,314.15,314.15,,,,
1958.042,314.19,314.19,,,,
1958.125,314.24,314.24,,,,
1958.208,314.32,314.32,,,,
1958.292,315.54,315.54,,,,
1958.375,315.34,315.34,,,,
1958.458,315.35,315.35,,,,
1958.542,314.82,314.82,,,,
1958.625,315.09,315.09,,,,
1958.708,314.39,314.39,,,,
1958.792,313.87,313.87,,,,
1958.875,314.27,314.27,,,,
1958.958,314.88,314.88,,,,
1959.042,315.14,315.14,,,,
1959.125,315.54,315.54,,,,
1959.208,315.25,315.25,,,,
1959.292,315.79,315.79,,,,
1959.375,316.1,316.1,,,,
1959.458,316.24,316.24,,,,
1959.542,315.48,315.48,,,,
1959.625,314.95,314.95,,,,
1959.708,315.01,315.01,,,,
1959.792,314.75,314.75,,,,
1959.875,315.72,315.72,,,,
1959.958,315.76,315.76,,,,
1960.042,315.97,315.97,,,,
1960.125,316.02,316.02,,,,
1960.208,316.15,316.15,,,,
1960.292,317.07,317.07,,,,
1960.375,317.82,317.82,,,,
1960.458,317.66,317.66,,,,
1960.542,317.11,317.11,,,,
1960.625,316.04,316.04,,,,
1960.708,315.33,315.33,,,,
1960.792,315.23,315.23,,,,
1960.875,315.88,315.88,,,,
1960.958,316.34,316.34,,,,
1961.042,316.4,316.4,,,,
1961.125,316.71,316.71,,,,
1961.208,317.08,317.08,,,,
1961.292,317.5,317.5,,,,
1961.375,318.34,318.34,,,,
1961.458,317.82,317.82,,,,
1961.542,317.49,317.49,,,,
1961.625,316.92,316.92,,,,
1961.708,316.13,316.13,,,,
1961.792,316.68,316.68,,,,
1961.875,316.96,316.96,,,,
1961.958,317.13,317.13,,,,
1962.042,317.42,317.42,,,,
1962.125,317.54,317.54,,,,
1962.208,318.2,318.2,,,,
1962.292,318.56,318.56,,,,
1962.375,318.76,318.76,,,,
1962.458,318.66,318.66,,,,
1962.542,318.51,318.51,,,,
1962.625,317.52,317.52,,,,
1962.708,317.38,317.38,,,,
1962.792,316.77,316.77,,,,
1962.875,317.52,317.52,,,,
1962.958,317.79,317.79,,,,
1963.042,318.19,318.19,,,,
1963.125,318.03,318.03,,,,
1963.208,318.35,318.35,,,,
1963.292,319.34,319.34,,,,
1963.375,319.96,319.96,,,,
1963.458,319.5,319.5,,,,
1963.542,318.63,318.63,,,,
1963.625,317.88,317.88,,,,
1963.708,317.33,317.33,,,,
1963.792,317.32,317.32,,,,
1963.875,317.87,317.87,,,,
1963.958,318.41,318.41,,,,
1964.042,319,319,,,,
1964.125,318.94,318.94,,,,
1964.208,319.21,319.21,,,,
1964.292,319.78,319.78,,,,
1964.375,319.95,319.95,,,,
1964.458,319.89,319.89,,,,
1964.542,319.32,319.32,,,,
1964.625,318.79,318.79,,,,
1964.708,317.8,317.8,,,,
1964.792,318.18,318.18,,,,
1964.875,318.45,318.45,,,,
1964.958,318.75,318.75,,,,
1965.042,318.84,318.84,,,,
1965.125,319.35,319.35,,,,
1965.208,319.33,319.33,,,,
1965.292,320.05,320.05,,,,
1965.375,319.84,319.84,,,,
1965.458,319.85,319.85,,,,
1965.542,320.08,320.08,,,,
1965.625,318.96,318.96,,,,
1965.708,318.9,318.9,,,,
1965.792,318.59,318.59,,,,
1965.875,319.61,319.61,,,,
1965.958,319.43,319.43,,,,
1966.042,319.99,319.99,,,,
1966.125,320.48,320.48,,,,
1966.208,320.81,320.81,,,,
1966.292,321.58,321.58,,,,
1966.375,321.73,321.73,,,,
1966.458,321.72,321.72,,,,
1966.542,321.23,321.23,,,,
1966.625,320.44,320.44,,,,
1966.708,319.72,319.72,,,,
1966.792,319.37,319.37,,,,
1966.875,320.5,320.5,,,,
1966.958,321.01,321.01,,,,
1967.042,321.68,321.68,,,,
1967.125,321.36,321.36,,,,
1967.208,321.43,321.43,,,,
1967.292,322.28,322.28,,,,
1967.375,322.62,322.62,,,,
1967.458,322.04,322.04,,,,
1967.542,321.38,321.38,,,,
1967.625,320.99,320.99,,,,
1967.708,320.31,320.31,,,,
1967.792,320.63,320.63,,,,
1967.875,321.42,321.42,,,,
1967.958,321.91,321.91,,,,
1968.042,321.89,321.89,,,,
1968.125,321.98,321.98,,,,
1968.208,322.25,322.25,,,,
1968.292,322.85,322.85,,,,
1968.375,323.17,323.17,,,,
1968.458,323.29,323.29,,,,
1968.542,322.97,322.97,,,,
1968.625,322.17,322.17,,,,
1968.708,321.38,321.38,,,,
1968.792,321.47,321.47,,,,
1968.875,321.98,321.98,,,,
1968.958,322.81,322.81,,,,
1969.042,323.29,323.29,,,,
1969.125,323.23,323.23,,,,
1969.208,323.97,323.97,,,,
1969.292,324.46,324.46,,,,
1969.375,324.96,324.96,,,,
1969.458,324.62,324.62,,,,
1969.542,324.69,324.69,,,,
1969.625,323.71,323.71,,,,
1969.708,323.42,323.42,,,,
1969.792,322.98,322.98,,,,
1969.875,323.49,323.49,,,,
1969.958,324.02,324.02,,,,
1970.042,324.33,324.33,,,,
1970.125,324.76,324.76,,,,
1970.208,325.24,325.24,,,,
1970.292,325.91,325.91,,,,
1970.375,325.63,325.63,,,,
1970.458,325.57,325.57,,,,
1970.542,325.14,325.14,,,,
1970.625,324.72,324.72,,,,
1970.708,324.12,324.12,,,,
1970.792,324.24,324.24,,,,
1970.875,324.62,324.62,,,,
1970.958,325,325,,,,
1971.042,325.41,325.41,,,,
1971.125,325.44,325.44,,,,
1971.208,325.46,325.46,,,,
1971.292,325.54,325.54,,,,
1971.375,326.46,326.46,,,,
1971.458,326.45,326.45,,,,
1971.542,326.15,326.15,,,,
1971.625,325.45,325.45,,,,
1971.708,324.37,324.37,,,,
1971.792,324.72,324.72,,,,
1971.875,325.38,325.38,,,,
1971.958,325.85,325.85,,,,
1972.042,325.98,325.98,,,,
1972.125,326.36,326.36,,,,
1972.208,326.01,326.01,,,,
1972.292,327.45,327.45,,,,
1972.375,327.58,327.58,,,,
1972.458,326.95,326.95,,,,
1972.542,326.82,326.82,,,,
1972.625,326.33,326.33,,,,
1972.708,325.84,325.84,,,,
1972.792,326.34,326.34,,,,
1972.875,327.05,327.05,,,,
1972.958,327.36,327.36,,,,
1973.042,327.74,327.74,,,,
1973.125,328.26,328.26,,,,
1973.208,328.54,328.54,,,,
1973.292,329.2,329.2,,,,
1973.375,329.96,329.96,,,,
1973.458,329.91,329.91,,,,
1973.542,329.63,329.63,,,,
1973.625,329.31,329.31,,,,
1973.708,328.49,328.49,,,,
1973.792,328.3,328.3,,,,
1973.875,328.68,328.68,,,,
1973.958,328.42,328.42,,,,
1974.042,328.51,328.51,,,,
1974.125,329.39,329.39,,,,
1974.208,329.69,329.69,,,,
1974.292,330.32,330.32,,,,
1974.375,330.65,330.65,,,,
1974.458,330.02,330.02,,,,
1974.542,329.82,329.82,,,,
1974.625,329.14,329.14,,,,
1974.708,328.3,328.3,,,,
1974.792,328.37,328.37,,,,
1974.875,328.81,328.81,,,,
1974.958,329.34,329.34,,,,
1975.042,329.86,329.86,,,,
1975.125,330.11,330.11,,,,
1975.208,330.13,330.13,,,,
1975.292,330.76,330.76,,,,
1975.375,331.39,331.39,,,,
1975.458,331.23,331.23,,,,
1975.542,330.68,330.68,,,,
1975.625,329.9,329.9,,,,
1975.708,329.27,329.27,,,,
1975.792,329.31,329.31,,,,
1975.875,329.93,329.93,,,,
1975.958,330.35,330.35,,,,
1976.042,330.51,330.51,,,,
1976.125,330.99,330.99,,,,
1976.208,331.27,331.27,,,,
1976.292,332.06,332.06,,,,
1976.375,332.17,332.17,,,,
1976.458,331.88,331.88,,,,
1976.542,331.62,331.62,,,,
1976.625,330.69,330.69,,,,
1976.708,330.06,330.06,,,,
1976.792,330.12,330.12,,,,
1976.875,330.83,330.83,,,,
1976.958,331.35,331.35,,,,
1977.042,331.76,331.76,,,,
1977.125,332.01,332.01,,,,
1977.208,332.84,332.84,,,,
1977.292,333.33,333.33,,,,
1977.375,333.8,333.8,,,,
1977.458,333.59,333.59,,,,
1977.542,333.22,333.22,,,,
1977.625,332.52,332.52,,,,
1977.708,332.14,332.14,,,,
1977.792,332.05,332.05,,,,
1977.875,332.48,332.48,,,,
1977.958,333,333,,,,
1978.042,333.7,333.7,,,,
1978.125,333.81,333.81,,,,
1978.208,334.47,334.47,,,,
1978.292,335.14,335.14,,,,
1978.375,335.58,335.58,,,,
1978.458,335.75,335.75,,,,
1978.542,335.18,335.18,,,,
1978.625,334.4,334.4,,,,
1978.708,333.6,333.6,,,,
1978.792,333.89,333.89,,,,
1978.875,334.52,334.52,,,,
1978.958,334.86,334.86,,,,
1979.042,335.25,335.25,,,,
1979.125,335.29,335.29,,,,
1979.208,335.96,335.96,,,,
1979.292,336.32,336.32,,,,
1979.375,336.73,336.73,,,,
1979.458,336.85,336.85,,,,
1979.542,336.25,336.25,,,,
1979.625,335.64,335.64,,,,
1979.708,334.79,334.79,,,,
1979.792,334.91,334.91,,,,
1979.875,335.49,335.49,,,,
1979.958,336.3,336.3,,,,
1980.042,336.9,336.9,,,,
1980.125,336.86,336.86,,,,
1980.208,338.13,338.13,,,,
1980.292,338.44,338.44,,,,
1980.375,338.77,338.77,,,,
1980.458,339.08,339.08,,,,
1980.542,338.12,338.12,,,,
1980.625,337.6,337.6,,,,
1980.708,337.14,337.14,,,,
1980.792,337.1,337.1,,,,
1980.875,337.63,337.63,,,,
1980.958,337.88,337.88,,,,
1981.042,338.26,338.26,,,,
1981.125,339.05,339.05,,,,
1981.208,339.66,339.66,,,,
1981.292,340.09,340.09,,,,
1981.375,340.34,340.34,,,,
1981.458,340.24,340.24,,,,
1981.542,340.01,340.01,,,,
1981.625,339.01,339.01,,,,
1981.708,338.25,338.25,,,,
1981.792,338.27,338.27,,,,
1981.875,339,339,,,,
1981.958,339.52,339.52,,,,
1982.042,339.93,339.93,,,,
1982.125,340.28,340.28,,,,
1982.208,340.76,340.76,,,,
1982.292,341.49,341.49,,,,
1982.375,342.01,342.01,,,,
1982.458,341.62,341.62,,,,
1982.542,341.04,341.04,,,,
1982.625,340.18,340.18,,,,
1982.708,339.39,339.39,,,,
1982.792,339.44,339.44,,,,
1982.875,339.87,339.87,,,,
1982.958,340.42,340.42,,,,
1983.042,340.76,340.76,,,,
1983.125,341.29,341.29,,,,
1983.208,341.57,341.57,,,,
1983.292,342.81,342.81,,,,
1983.375,343.42,343.42,,,,
1983.458,343.35,343.35,,,,
1983.542,342.79,342.79,,,,
1983.625,342.16,342.16,,,,
1983.708,341.27,341.27,,,,
1983.792,341.32,341.32,,,,
1983.875,341.94,341.94,,,,
1983.958,342.58,342.58,,,,
1984.042,343.02,343.02,,,,
1984.125,343.34,343.34,,,,
1984.208,343.68,343.68,,,,
1984.292,344.4,344.4,,,,
1984.375,344.78,344.78,,,,
1984.458,344.59,344.59,,,,
1984.542,344.12,344.12,,,,
1984.625,343.34,343.34,,,,
1984.708,342.41,342.41,,,,
1984.792,342.58,342.58,,,,
1984.875,343.25,343.25,,,,
1984.958,344.04,344.04,,,,
1985.042,344.26,344.26,,,,
1985.125,344.77,344.77,,,,
1985.208,345.48,345.48,,,,
1985.292,345.86,345.86,,,,
1985.375,346.31,346.31,,,,
1985.458,346.12,346.12,,,,
1985.542,345.5,345.5,,,,
1985.625,344.95,344.95,,,,
1985.708,344.14,344.14,,,,
1985.792,344.12,344.12,,,,
1985.875,344.79,344.79,,,,
1985.958,345.44,345.44,,,,
1986.042,345.71,345.71,,,,
1986.125,345.95,345.95,,,,
1986.208,346.3,346.3,,,,
1986.292,347.17,347.17,,,,
1986.375,347.6,347.6,,,,
1986.458,347.46,347.46,,,,
1986.542,346.77,346.77,,,,
1986.625,346,346,,,,
1986.708,345.81,345.81,,,,
1986.792,345.47,345.47,,,,
1986.875,346.13,346.13,,,,
1986.958,346.74,346.74,,,,
1987.042,347.35,347.35,,,,
1987.125,347.44,347.44,,,,
1987.208,347.93,347.93,,,,
1987.292,348.81,348.81,,,,
1987.375,349.27,349.27,,,,
1987.458,349.22,349.22,,,,
1987.542,348.79,348.79,,,,
1987.625,348,348,,,,
1987.708,347.47,347.47,,,,
1987.792,347.6,347.6,,,,
1987.875,348.28,348.28,,,,
1987.958,348.89,348.89,,,,
1988.042,349.45,349.45,,,,
1988.125,349.94,349.94,,,,
1988.208,350.38,350.38,,,,
1988.292,351.09,351.09,,,,
1988.375,351.5,351.5,,,,
1988.458,351.42,351.42,,,,
1988.542,351.08,351.08,,,,
1988.625,350.13,350.13,,,,
1988.708,349.5,349.5,,,,
1988.792,349.76,349.76,,,,
1988.875,350.27,350.27,,,,
1988.958,350.83,350.83,,,,
1989.042,351.59,351.59,,,,
1989.125,351.76,351.76,,,,
1989.208,352.08,352.08,,,,
1989.292,352.95,352.95,,,,
1989.375,353.12,353.12,,,,
1989.458,353.01,353.01,,,,
1989.542,352.53,352.53,,,,
1989.625,351.65,351.65,,,,
1989.708,350.88,350.88,,,,
1989.792,351.07,351.07,,,,
1989.875,351.83,351.83,,,,
1989.958,352.43,352.43,,,,
1990.042,352.63,352.63,,,,
1990.125,353.11,353.11,,,,
1990.208,353.38,353.38,,,,
1990.292,353.81,353.81,,,,
1990.375,354.55,354.55,,,,
1990.458,354.16,354.16,,,,
1990.542,353.58,353.58,,,,
1990.625,352.87,352.87,,,,
1990.708,352.12,352.12,,,,
1990.792,352.35,352.35,,,,
1990.875,353.06,353.06,,,,
1990.958,353.64,353.64,,,,
1991.042,353.87,353.87,,,,
1991.125,354.19,354.19,,,,
1991.208,354.94,354.94,,,,
1991.292,355.81,355.81,,,,
1991.375,356.1,356.1,,,,
1991.458,355.71,355.71,,,,
1991.542,355.01,355.01,,,,
1991.625,354.01,354.01,,,,
1991.708,353.24,353.24,,,,
1991.792,353.26,353.26,,,,
1991.875,353.98,353.98,,,,
1991.958,354.64,354.64,,,,
1992.042,355.07,355.07,,,,
1992.125,355.32,355.32,,,,
1992.208,355.62,355.62,,,,
1992.292,356.36,356.36,,,,
1992.375,356.77,356.77,,,,
1992.458,356.86,356.86,,,,
1992.542,356,356,,,,
1992.625,355.1,355.1,,,,
1992.708,354.2,354.2,,,,
1992.792,354.39,354.39,,,,
1992.875,354.87,354.87,,,,
